TXNAME,SYMBOL
ENSMUST00000217873.1,Trappc6b
ENSMUST00000218686.1,Trappc6b
ENSMUST00000217863.1,Trappc6b
ENSMUST00000218799.1,Trappc6b
ENSMUST00000218150.1,Trappc6b
ENSMUST00000218936.1,Trappc6b
ENSMUST00000218523.1,Trappc6b
ENSMUST00000219652.1,Trappc6b
ENSMUST00000125884.1,6030471H07Rik
ENSMUST00000017454.7,Spint4
ENSMUST00000028934.2,Cst11
ENSMUST00000081271.5,Spink12
ENSMUST00000022325.2,9230112D13Rik
ENSMUST00000136591.7,Dnajc21
ENSMUST00000145719.1,Dnajc21
ENSMUST00000146323.7,Dnajc21
ENSMUST00000150878.1,Dnajc21
ENSMUST00000147224.1,Dnajc21
ENSMUST00000115089.1,Acbd7
ENSMUST00000228935.1,Acbd7
ENSMUST00000018716.9,Phf23
ENSMUST00000101526.8,Phf23
ENSMUST00000141231.7,Phf23
ENSMUST00000133485.7,Phf23
ENSMUST00000138186.1,Phf23
ENSMUST00000123817.7,Phf23
ENSMUST00000146789.7,Phf23
ENSMUST00000153684.7,Phf23
ENSMUST00000135814.1,Phf23
ENSMUST00000113201.7,Armcx1
ENSMUST00000051256.9,Armcx1
ENSMUST00000129697.1,Armcx1
ENSMUST00000113199.7,Armcx1
ENSMUST00000035748.13,Armcx1
ENSMUST00000125684.7,Armcx1
ENSMUST00000138421.7,Armcx1
ENSMUST00000113198.7,Armcx1
ENSMUST00000113197.1,Armcx1
ENSMUST00000137173.1,Armcx1
ENSMUST00000024711.10,Adgrf4
ENSMUST00000167993.7,Adgrf4
ENSMUST00000170723.7,Adgrf4
ENSMUST00000164524.1,Adgrf4
ENSMUST00000042322.10,Iqch
ENSMUST00000163624.7,Iqch
ENSMUST00000163982.7,Iqch
ENSMUST00000080527.11,Iqch
ENSMUST00000171243.1,Iqch
ENSMUST00000170960.1,Iqch
ENSMUST00000167565.2,Zfp712
ENSMUST00000034527.13,Nxpe2
ENSMUST00000135457.7,Nxpe2
ENSMUST00000137976.1,Nxpe2
ENSMUST00000149185.7,Nxpe2
ENSMUST00000142667.1,Nxpe2
ENSMUST00000172057.7,Ralgps2
ENSMUST00000027886.13,Ralgps2
ENSMUST00000192343.5,Ralgps2
ENSMUST00000171292.7,Ralgps2
ENSMUST00000063199.12,Ralgps2
ENSMUST00000191605.6,Ralgps2
ENSMUST00000189208.1,Ralgps2
ENSMUST00000185198.6,Ralgps2
ENSMUST00000189316.6,Ralgps2
ENSMUST00000190648.6,Ralgps2
ENSMUST00000188656.6,Ralgps2
ENSMUST00000185970.1,Ralgps2
ENSMUST00000190762.6,Ralgps2
ENSMUST00000189648.1,Ralgps2
ENSMUST00000161284.2,Lrrc9
ENSMUST00000162159.7,Lrrc9
ENSMUST00000161195.8,Lrrc9
ENSMUST00000162179.7,Lrrc9
ENSMUST00000221360.1,Lrrc9
ENSMUST00000160394.7,Lrrc9
ENSMUST00000161957.1,Lrrc9
ENSMUST00000161547.1,Lrrc9
ENSMUST00000220791.1,Lrrc9
ENSMUST00000096608.4,Mroh9
ENSMUST00000146169.1,Zfp687
ENSMUST00000019482.7,Zfp687
ENSMUST00000126222.7,Zfp687
ENSMUST00000147022.7,Zfp687
ENSMUST00000137799.1,Zfp687
ENSMUST00000132195.7,Zfp687
ENSMUST00000149747.1,Zfp687
ENSMUST00000128438.1,Zfp687
ENSMUST00000193286.5,Klhdc8b
ENSMUST00000192245.1,Klhdc8b
ENSMUST00000035232.12,Klhdc8b
ENSMUST00000194559.1,Klhdc8b
ENSMUST00000195435.5,Klhdc8b
ENSMUST00000193895.5,Klhdc8b
ENSMUST00000194633.1,Klhdc8b
ENSMUST00000193911.1,Klhdc8b
ENSMUST00000193159.1,Klhdc8b
ENSMUST00000192160.5,Klhdc8b
ENSMUST00000192196.5,Klhdc8b
ENSMUST00000193331.1,Klhdc8b
ENSMUST00000192210.5,Klhdc8b
ENSMUST00000195869.1,Klhdc8b
ENSMUST00000112471.8,Map7d2
ENSMUST00000145142.7,Map7d2
ENSMUST00000112470.2,Map7d2
ENSMUST00000043151.11,Map7d2
ENSMUST00000156172.2,Map7d2
ENSMUST00000029547.9,Creb3l4
ENSMUST00000107369.1,Creb3l4
ENSMUST00000184336.1,Nav2
ENSMUST00000183531.1,Nav2
ENSMUST00000183659.7,Nav2
ENSMUST00000184809.7,Nav2
ENSMUST00000064395.12,Nav2
ENSMUST00000184945.7,Nav2
ENSMUST00000184124.7,Nav2
ENSMUST00000184928.7,Nav2
ENSMUST00000184955.7,Nav2
ENSMUST00000207743.1,Nav2
ENSMUST00000064383.6,Nav2
ENSMUST00000184155.1,Nav2
ENSMUST00000184109.1,Nav2
ENSMUST00000183715.1,Nav2
ENSMUST00000014694.10,Rbsn
ENSMUST00000124635.6,Rbsn
ENSMUST00000141332.1,Rbsn
ENSMUST00000203516.1,Rbsn
ENSMUST00000138041.1,Rbsn
ENSMUST00000147782.1,Rps27a
ENSMUST00000102844.3,Rps27a
ENSMUST00000102845.10,Rps27a
ENSMUST00000150739.1,Rps27a
ENSMUST00000143418.1,Rps27a
ENSMUST00000078267.4,H2bu2
ENSMUST00000142126.1,Naa38
ENSMUST00000144531.1,Naa38
ENSMUST00000082283.9,Naa38
ENSMUST00000124932.1,Naa38
ENSMUST00000233568.1,Gpr108
ENSMUST00000232778.1,Gpr108
ENSMUST00000005975.7,Gpr108
ENSMUST00000233492.1,Gpr108
ENSMUST00000066026.7,Cul9
ENSMUST00000182485.7,Cul9
ENSMUST00000183078.7,Cul9
ENSMUST00000182315.7,Cul9
ENSMUST00000182530.7,Cul9
ENSMUST00000182668.1,Cul9
ENSMUST00000183016.7,Cul9
ENSMUST00000182799.1,Cul9
ENSMUST00000182451.1,Cul9
ENSMUST00000183163.1,Cul9
ENSMUST00000187218.1,1810041H14Rik
ENSMUST00000187773.1,1810041H14Rik
ENSMUST00000185880.1,1810041H14Rik
ENSMUST00000236028.1,Ccdc88b
ENSMUST00000113440.1,Ccdc88b
ENSMUST00000238099.1,Ccdc88b
ENSMUST00000237252.1,Ccdc88b
ENSMUST00000193083.5,Ankrd23
ENSMUST00000191849.5,Ankrd23
ENSMUST00000054665.9,Ankrd23
ENSMUST00000194853.2,Ankrd23
ENSMUST00000193991.2,Ankrd23
ENSMUST00000207088.1,Ankrd23
ENSMUST00000093833.5,Fam219b
ENSMUST00000114200.9,Fam219b
ENSMUST00000215897.1,Fam219b
ENSMUST00000181189.2,2310010J17Rik
ENSMUST00000209166.1,2310010J17Rik
ENSMUST00000209164.1,2310010J17Rik
ENSMUST00000064798.15,Ndufv3
ENSMUST00000046288.15,Ndufv3
ENSMUST00000189436.2,Ndufv3
ENSMUST00000191598.2,Ndufv3
ENSMUST00000185273.1,Ndufv3
ENSMUST00000216736.1,Cdk19
ENSMUST00000044672.10,Cdk19
ENSMUST00000095743.3,Cdk19
ENSMUST00000215000.1,Cdk19
ENSMUST00000214659.1,Cdk19
ENSMUST00000197452.4,Ttyh3
ENSMUST00000042661.7,Ttyh3
ENSMUST00000199157.1,Ttyh3
ENSMUST00000198704.1,Ttyh3
ENSMUST00000200302.1,Ttyh3
ENSMUST00000185830.6,1700034K08Rik
ENSMUST00000188082.6,1700034K08Rik
ENSMUST00000190562.6,1700034K08Rik
ENSMUST00000188921.1,1700034K08Rik
ENSMUST00000180690.1,2500002B13Rik
ENSMUST00000210752.1,2500002B13Rik
ENSMUST00000108821.7,Lypd8l
ENSMUST00000048801.7,Lypd8l
ENSMUST00000126695.1,Lypd8l
ENSMUST00000134800.7,Lhx1os
ENSMUST00000126072.7,Lhx1os
ENSMUST00000128121.1,Lhx1os
ENSMUST00000001040.6,Icam4
ENSMUST00000215077.1,Icam4
ENSMUST00000039601.9,Snrnp25
ENSMUST00000149043.2,Snrnp25
ENSMUST00000155736.1,Snrnp25
ENSMUST00000121182.1,Snrnp25
ENSMUST00000125837.1,Snrnp25
ENSMUST00000200387.1,Nudt17
ENSMUST00000196773.1,Nudt17
ENSMUST00000171249.5,Nudt17
ENSMUST00000029742.8,Nudt17
ENSMUST00000173211.7,Sapcd1
ENSMUST00000174037.7,Sapcd1
ENSMUST00000040151.8,Sapcd1
ENSMUST00000174117.1,Sapcd1
ENSMUST00000138403.1,Lce6a
ENSMUST00000170676.2,Lce6a
ENSMUST00000165096.8,Mvp
ENSMUST00000133172.1,Mvp
ENSMUST00000094665.4,Pla2g4d
ENSMUST00000049257.7,Ddx52
ENSMUST00000130982.1,Ddx52
ENSMUST00000155384.1,2900041M22Rik
ENSMUST00000058879.7,Ntf5
ENSMUST00000210347.1,Ntf5
ENSMUST00000149543.8,Fam131a
ENSMUST00000232207.1,Fam131a
ENSMUST00000118919.8,Fam131a
ENSMUST00000056518.12,Fam131a
ENSMUST00000128273.1,Fam131a
ENSMUST00000055097.10,Cyren
ENSMUST00000115007.8,Cyren
ENSMUST00000115006.1,Cyren
ENSMUST00000118559.1,Cyren
ENSMUST00000140458.1,Cyren
ENSMUST00000118724.7,1700034E13Rik
ENSMUST00000091904.5,1700034E13Rik
ENSMUST00000226194.1,Rnase6
ENSMUST00000226210.1,Rnase6
ENSMUST00000095923.3,Rnase6
ENSMUST00000228752.1,Rnase6
ENSMUST00000134305.1,Bcas3os2
ENSMUST00000163377.9,Pym1
ENSMUST00000065210.9,Pym1
ENSMUST00000218218.1,Pym1
ENSMUST00000207133.1,A930037H05Rik
ENSMUST00000208476.1,A930037H05Rik
ENSMUST00000207446.1,A930037H05Rik
ENSMUST00000207273.1,A930037H05Rik
ENSMUST00000208034.1,A930037H05Rik
ENSMUST00000149156.1,A930041C12Rik
ENSMUST00000032770.3,Pgpep1l
ENSMUST00000207874.1,Pgpep1l
ENSMUST00000181034.2,C330013E15Rik
ENSMUST00000223149.1,D730050B12Rik
ENSMUST00000067450.2,2700046A07Rik
ENSMUST00000048109.6,2700046A07Rik
ENSMUST00000141730.7,Helz
ENSMUST00000100305.7,Helz
ENSMUST00000075012.7,Helz
ENSMUST00000106746.7,Helz
ENSMUST00000133862.1,Helz
ENSMUST00000143634.1,Helz
ENSMUST00000154847.1,Helz
ENSMUST00000153080.1,Helz
ENSMUST00000235589.1,1700054A03Rik
ENSMUST00000189904.6,1700054A03Rik
ENSMUST00000235604.1,1700054A03Rik
ENSMUST00000237922.1,1700054A03Rik
ENSMUST00000187368.1,1700054A03Rik
ENSMUST00000236763.1,1700054A03Rik
ENSMUST00000126606.7,1700057G04Rik
ENSMUST00000150594.7,1700057G04Rik
ENSMUST00000098477.7,1700057G04Rik
ENSMUST00000134712.2,1700057G04Rik
ENSMUST00000185580.6,1700057G04Rik
ENSMUST00000135182.2,1700057G04Rik
ENSMUST00000127913.7,1700057H15Rik
ENSMUST00000143859.7,1700057H15Rik
ENSMUST00000156566.1,1700057H15Rik
ENSMUST00000185477.6,1700065I16Rik
ENSMUST00000191090.6,1700065I16Rik
ENSMUST00000185277.1,1700065I16Rik
ENSMUST00000094348.3,Ccdc190
ENSMUST00000175731.2,Ccdc190
ENSMUST00000042172.6,Tmem247
ENSMUST00000202221.1,Tmem247
ENSMUST00000150735.1,1700109G15Rik
ENSMUST00000103154.10,Skap1
ENSMUST00000100521.9,Skap1
ENSMUST00000100519.10,Skap1
ENSMUST00000136836.7,Skap1
ENSMUST00000071510.13,Skap1
ENSMUST00000107662.8,Skap1
ENSMUST00000107663.3,Skap1
ENSMUST00000149988.1,Skap1
ENSMUST00000127639.1,Skap1
ENSMUST00000123814.1,Skap1
ENSMUST00000073674.2,Tmsb15a
ENSMUST00000113154.7,Tmsb15a
ENSMUST00000090061.5,1700123L14Rik
ENSMUST00000146624.1,Tspan2os
ENSMUST00000213914.1,1700063D05Rik
ENSMUST00000214568.1,1700063D05Rik
ENSMUST00000185590.6,1700063D05Rik
ENSMUST00000191461.6,1700063D05Rik
ENSMUST00000188499.1,1700063D05Rik
ENSMUST00000068999.13,Micu3
ENSMUST00000136835.1,Micu3
ENSMUST00000132481.1,Micu3
ENSMUST00000134640.1,Frmpd1os
ENSMUST00000180924.7,3300005D01Rik
ENSMUST00000180902.1,3300005D01Rik
ENSMUST00000181484.1,3300005D01Rik
ENSMUST00000181392.1,3300005D01Rik
ENSMUST00000076316.5,Arhgap10
ENSMUST00000210519.1,Arhgap10
ENSMUST00000210922.1,Arhgap10
ENSMUST00000190581.1,C330022C24Rik
ENSMUST00000057844.9,B230219D22Rik
ENSMUST00000199009.1,Mrpl9
ENSMUST00000029786.13,Mrpl9
ENSMUST00000196143.1,Mrpl9
ENSMUST00000126339.8,Platr21
ENSMUST00000126591.1,Platr21
ENSMUST00000143400.7,Asb8
ENSMUST00000059112.11,Asb8
ENSMUST00000123626.7,Asb8
ENSMUST00000123922.1,Asb8
ENSMUST00000187873.1,E130304I02Rik
ENSMUST00000223176.1,E130119H09Rik
ENSMUST00000123576.1,E130201H02Rik
ENSMUST00000087629.9,Htra3
ENSMUST00000201028.1,Htra3
ENSMUST00000114233.2,Htra3
ENSMUST00000129459.1,Htra3
ENSMUST00000137935.1,Htra3
ENSMUST00000178514.7,Adgra2
ENSMUST00000033876.13,Adgra2
ENSMUST00000179207.2,Adgra2
ENSMUST00000179351.1,Adgra2
ENSMUST00000191720.1,B430319G15Rik
ENSMUST00000186512.1,B430319G15Rik
ENSMUST00000137116.2,Utp23
ENSMUST00000059599.9,Utp23
ENSMUST00000136129.1,Utp23
ENSMUST00000234761.1,Srbd1
ENSMUST00000095187.3,Srbd1
ENSMUST00000234682.1,Srbd1
ENSMUST00000234951.1,Srbd1
ENSMUST00000234645.1,Srbd1
ENSMUST00000234595.1,Srbd1
ENSMUST00000041460.12,Nrip3
ENSMUST00000033331.6,Nrip3
ENSMUST00000207400.1,Nrip3
ENSMUST00000204627.2,Pde6h
ENSMUST00000137768.1,Pde6h
ENSMUST00000057650.5,Pde6h
ENSMUST00000204382.1,Pde6h
ENSMUST00000160588.1,B230216N24Rik
ENSMUST00000159324.7,B230216N24Rik
ENSMUST00000161661.1,B230216N24Rik
ENSMUST00000028933.2,Cstdc1
ENSMUST00000037968.9,Uvrag
ENSMUST00000209123.1,Uvrag
ENSMUST00000207919.1,Uvrag
ENSMUST00000208609.1,Uvrag
ENSMUST00000207032.1,Uvrag
ENSMUST00000208992.1,Uvrag
ENSMUST00000208012.1,Uvrag
ENSMUST00000208502.1,Uvrag
ENSMUST00000153924.7,Btbd19
ENSMUST00000097915.3,Btbd19
ENSMUST00000183310.1,Btbd19
ENSMUST00000125896.8,Btbd19
ENSMUST00000153303.1,Btbd19
ENSMUST00000143213.8,Btbd19
ENSMUST00000153257.1,Btbd19
ENSMUST00000102853.3,Cstad
ENSMUST00000129719.1,Cstad
ENSMUST00000230698.1,Acap2
ENSMUST00000058033.8,Acap2
ENSMUST00000230614.1,Acap2
ENSMUST00000230839.1,Acap2
ENSMUST00000229010.2,Acap2
ENSMUST00000231125.1,Acap2
ENSMUST00000239132.1,Acap2
ENSMUST00000101560.3,Zfp449
ENSMUST00000025048.6,Acsbg3
ENSMUST00000125425.1,Acsbg3
ENSMUST00000115114.2,Cypt15
ENSMUST00000210276.1,Spaca7
ENSMUST00000211182.1,Spaca7
ENSMUST00000210424.1,Spaca7
ENSMUST00000010579.7,Spaca7
ENSMUST00000209428.1,Spaca7
ENSMUST00000143893.1,Kcnd3os
ENSMUST00000130683.1,Kcnd3os
ENSMUST00000219835.1,1700113B09Rik
ENSMUST00000218350.1,1700113B09Rik
ENSMUST00000173461.2,1700116B05Rik
ENSMUST00000174511.1,1700116B05Rik
ENSMUST00000236282.1,1700122C19Rik
ENSMUST00000198272.1,2400006E01Rik
ENSMUST00000199633.1,2400006E01Rik
ENSMUST00000197509.1,2400006E01Rik
ENSMUST00000181016.2,Platr5
ENSMUST00000180596.1,Platr5
ENSMUST00000130325.7,Lsm6
ENSMUST00000051867.6,Lsm6
ENSMUST00000126174.1,Lsm6
ENSMUST00000146824.1,Lsm6
ENSMUST00000122216.7,Bola3
ENSMUST00000120040.7,Bola3
ENSMUST00000136501.1,Bola3
ENSMUST00000133122.1,Bola3
ENSMUST00000127769.1,Bola3
ENSMUST00000151329.7,Bola3
ENSMUST00000055875.13,Bola3
ENSMUST00000134765.1,Bola3
ENSMUST00000148875.1,Bola3
ENSMUST00000191029.1,1700066C05Rik
ENSMUST00000028668.7,Eif3j1
ENSMUST00000003876.9,Brd8
ENSMUST00000115766.7,Brd8
ENSMUST00000152612.7,Brd8
ENSMUST00000097626.9,Brd8
ENSMUST00000115765.1,Brd8
ENSMUST00000153569.7,Brd8
ENSMUST00000145431.1,Brd8
ENSMUST00000127159.1,Brd8
ENSMUST00000073127.13,Ncapd3
ENSMUST00000086198.4,Ncapd3
ENSMUST00000217311.1,Ncapd3
ENSMUST00000216677.1,Ncapd3
ENSMUST00000214432.1,Ncapd3
ENSMUST00000214270.1,Ncapd3
ENSMUST00000160523.7,E130112N10Rik
ENSMUST00000159547.2,E130112N10Rik
ENSMUST00000218036.1,Plekhj1
ENSMUST00000036805.6,Plekhj1
ENSMUST00000219959.1,Plekhj1
ENSMUST00000219767.1,Plekhj1
ENSMUST00000220093.1,Plekhj1
ENSMUST00000220002.1,Plekhj1
ENSMUST00000219378.1,Plekhj1
ENSMUST00000218209.1,Plekhj1
ENSMUST00000217735.1,Plekhj1
ENSMUST00000014920.7,Nol3
ENSMUST00000168367.7,Naa35
ENSMUST00000022038.14,Naa35
ENSMUST00000166923.8,Naa35
ENSMUST00000225670.1,Naa35
ENSMUST00000172419.7,Naa35
ENSMUST00000163521.1,Naa35
ENSMUST00000164011.7,Naa35
ENSMUST00000163395.7,Naa35
ENSMUST00000171391.7,Naa35
ENSMUST00000168242.7,Naa35
ENSMUST00000172166.7,Naa35
ENSMUST00000165841.1,Naa35
ENSMUST00000168633.1,Naa35
ENSMUST00000165253.1,Naa35
ENSMUST00000165129.1,Naa35
ENSMUST00000172118.1,Naa35
ENSMUST00000119946.7,Pus7
ENSMUST00000148618.7,Pus7
ENSMUST00000131992.7,Pus7
ENSMUST00000129848.7,Pus7
ENSMUST00000131404.1,Pus7
ENSMUST00000147922.7,Pus7
ENSMUST00000148921.1,Pus7
ENSMUST00000151449.1,Pus7
ENSMUST00000108934.8,Zfp972
ENSMUST00000081529.10,Zfp972
ENSMUST00000108986.2,Zfp972
ENSMUST00000199155.1,Platr4
ENSMUST00000181833.1,Platr4
ENSMUST00000200555.4,Spink8
ENSMUST00000198988.4,Spink8
ENSMUST00000118732.3,Spink8
ENSMUST00000186582.1,D530049I02Rik
ENSMUST00000186014.1,Ly6g6g
ENSMUST00000191407.1,Ly6g6g
ENSMUST00000230054.1,Troap
ENSMUST00000039665.7,Troap
ENSMUST00000230868.1,Troap
ENSMUST00000230311.1,Troap
ENSMUST00000229740.1,Troap
ENSMUST00000229224.1,Troap
ENSMUST00000203332.1,9530062K07Rik
ENSMUST00000182858.1,Rassf10
ENSMUST00000159816.7,Filip1l
ENSMUST00000099667.2,Filip1l
ENSMUST00000159414.1,Filip1l
ENSMUST00000110320.8,Zc3h6
ENSMUST00000110319.2,Zc3h6
ENSMUST00000125531.1,Csgalnact2
ENSMUST00000049344.14,Csgalnact2
ENSMUST00000136265.1,Csgalnact2
ENSMUST00000237637.1,Lipm
ENSMUST00000025685.7,Lipm
ENSMUST00000235239.1,Lipm
ENSMUST00000022460.10,Galnt15
ENSMUST00000164208.1,Galnt15
ENSMUST00000071023.11,Fam122b
ENSMUST00000114838.7,Fam122b
ENSMUST00000114841.1,Fam122b
ENSMUST00000143069.1,Fam122b
ENSMUST00000228918.1,Rictor
ENSMUST00000226201.1,Rictor
ENSMUST00000226181.1,Rictor
ENSMUST00000228266.1,Rictor
ENSMUST00000061656.7,Rictor
ENSMUST00000143949.1,4921518K17Rik
ENSMUST00000142486.1,4933424L21Rik
ENSMUST00000221929.1,Efcab11
ENSMUST00000046485.4,Efcab11
ENSMUST00000223114.1,Efcab11
ENSMUST00000220875.1,Efcab11
ENSMUST00000221801.1,Efcab11
ENSMUST00000223108.1,Efcab11
ENSMUST00000221197.1,Efcab11
ENSMUST00000125209.7,Mctp1
ENSMUST00000126960.7,Mctp1
ENSMUST00000109583.8,Mctp1
ENSMUST00000109589.2,Mctp1
ENSMUST00000137052.7,Mctp1
ENSMUST00000155275.1,Mctp1
ENSMUST00000122843.1,Mctp1
ENSMUST00000149028.1,Mctp1
ENSMUST00000065900.9,Hhipl2
ENSMUST00000193862.1,Hhipl2
ENSMUST00000192527.1,Hhipl2
ENSMUST00000203778.1,4930511E03Rik
ENSMUST00000116398.7,Cfap61
ENSMUST00000126415.7,Cfap61
ENSMUST00000152515.7,Cfap61
ENSMUST00000138774.7,Cfap61
ENSMUST00000130168.7,Cfap61
ENSMUST00000133433.7,Cfap61
ENSMUST00000118002.1,Cfap61
ENSMUST00000155214.7,Cfap61
ENSMUST00000150771.7,Cfap61
ENSMUST00000125223.1,Cfap61
ENSMUST00000144066.7,Cfap61
ENSMUST00000143896.1,Cfap61
ENSMUST00000146891.1,Cfap61
ENSMUST00000026442.10,Tepsin
ENSMUST00000093901.11,Tepsin
ENSMUST00000106225.3,Tepsin
ENSMUST00000150094.7,Tepsin
ENSMUST00000152152.1,Tepsin
ENSMUST00000131569.1,Tepsin
ENSMUST00000211845.1,Spata2l
ENSMUST00000166768.2,Spata2l
ENSMUST00000098327.1,Spata2l
ENSMUST00000212818.1,Spata2l
ENSMUST00000114900.7,Zc3hav1
ENSMUST00000143702.4,Zc3hav1
ENSMUST00000031850.9,Zc3hav1
ENSMUST00000114898.2,Zc3hav1
ENSMUST00000113122.7,Brpf1
ENSMUST00000204198.2,Brpf1
ENSMUST00000113121.7,Brpf1
ENSMUST00000113119.7,Brpf1
ENSMUST00000113117.3,Brpf1
ENSMUST00000204626.2,Brpf1
ENSMUST00000203577.1,Brpf1
ENSMUST00000124530.1,Brpf1
ENSMUST00000138737.1,Brpf1
ENSMUST00000131594.1,Brpf1
ENSMUST00000199884.4,Celf3
ENSMUST00000198316.4,Celf3
ENSMUST00000197558.4,Celf3
ENSMUST00000200342.4,Celf3
ENSMUST00000029784.9,Celf3
ENSMUST00000199775.4,Celf3
ENSMUST00000199159.4,Celf3
ENSMUST00000198067.4,Celf3
ENSMUST00000197699.4,Celf3
ENSMUST00000199148.4,Celf3
ENSMUST00000197677.4,Celf3
ENSMUST00000198384.2,Celf3
ENSMUST00000198796.4,Celf3
ENSMUST00000196985.4,Celf3
ENSMUST00000197033.1,Celf3
ENSMUST00000229288.1,Clip4
ENSMUST00000229328.1,Clip4
ENSMUST00000230700.1,Clip4
ENSMUST00000230747.1,Clip4
ENSMUST00000231105.1,Clip4
ENSMUST00000230427.1,Clip4
ENSMUST00000229952.1,Clip4
ENSMUST00000230333.1,Clip4
ENSMUST00000229304.1,Clip4
ENSMUST00000230305.1,Clip4
ENSMUST00000229874.1,Clip4
ENSMUST00000024854.8,Clip4
ENSMUST00000230749.1,Clip4
ENSMUST00000230160.1,Clip4
ENSMUST00000229014.1,Clip4
ENSMUST00000230845.1,Clip4
ENSMUST00000231131.1,Clip4
ENSMUST00000229903.1,Clip4
ENSMUST00000230290.1,Clip4
ENSMUST00000035340.13,Usp54
ENSMUST00000022356.11,Usp54
ENSMUST00000123287.1,Usp54
ENSMUST00000143267.7,Usp54
ENSMUST00000127342.1,Usp54
ENSMUST00000033806.4,Vsig1
ENSMUST00000127629.1,Vsig1
ENSMUST00000135197.1,Armc9
ENSMUST00000123618.7,Armc9
ENSMUST00000155168.7,Armc9
ENSMUST00000135973.7,Armc9
ENSMUST00000153389.7,Armc9
ENSMUST00000134858.7,Armc9
ENSMUST00000113309.8,Armc9
ENSMUST00000186509.6,Armc9
ENSMUST00000027434.14,Armc9
ENSMUST00000131412.7,Armc9
ENSMUST00000153653.1,Armc9
ENSMUST00000150059.7,Armc9
ENSMUST00000156675.7,Armc9
ENSMUST00000126579.1,Armc9
ENSMUST00000113901.7,Zcchc4
ENSMUST00000031077.12,Zcchc4
ENSMUST00000113904.8,Zcchc4
ENSMUST00000157074.5,Zcchc4
ENSMUST00000199840.1,Zcchc4
ENSMUST00000198465.1,Zcchc4
ENSMUST00000149612.7,Zcchc4
ENSMUST00000143745.1,Zcchc4
ENSMUST00000100329.9,Ndor1
ENSMUST00000228052.1,Ndor1
ENSMUST00000114349.8,Ndor1
ENSMUST00000148589.8,Ndor1
ENSMUST00000129705.1,Ndor1
ENSMUST00000141808.7,Ndor1
ENSMUST00000123472.1,Ndor1
ENSMUST00000147866.1,Ndor1
ENSMUST00000132591.1,Ndor1
ENSMUST00000137355.1,Ndor1
ENSMUST00000132128.2,Ndor1
ENSMUST00000096766.11,Eml4
ENSMUST00000049503.9,Eml4
ENSMUST00000112363.9,Eml4
ENSMUST00000234460.1,Eml4
ENSMUST00000234584.1,Eml4
ENSMUST00000235121.1,Eml4
ENSMUST00000162121.1,4930480K15Rik
ENSMUST00000040876.6,Ak7
ENSMUST00000221981.1,Ak7
ENSMUST00000220702.1,Ak7
ENSMUST00000099994.4,Ttc30a1
ENSMUST00000058643.3,Fbxo43
ENSMUST00000227793.1,Fbxo43
ENSMUST00000227781.1,Fbxo43
ENSMUST00000138303.1,4930545L23Rik
ENSMUST00000153891.7,Stpg1
ENSMUST00000123221.1,Stpg1
ENSMUST00000063707.2,Stpg1
ENSMUST00000038213.13,Stxbp5
ENSMUST00000141722.7,Stxbp5
ENSMUST00000151435.7,Stxbp5
ENSMUST00000136259.7,Stxbp5
ENSMUST00000125200.7,Stxbp5
ENSMUST00000131828.7,Stxbp5
ENSMUST00000148009.1,Stxbp5
ENSMUST00000139199.7,Stxbp5
ENSMUST00000136324.1,Stxbp5
ENSMUST00000128487.1,Stxbp5
ENSMUST00000139779.1,Stxbp5
ENSMUST00000177042.7,4930562C15Rik
ENSMUST00000100211.10,4930562C15Rik
ENSMUST00000175836.7,4930562C15Rik
ENSMUST00000171105.8,4930562C15Rik
ENSMUST00000176394.1,4930562C15Rik
ENSMUST00000176982.7,4930562C15Rik
ENSMUST00000175762.2,4930562C15Rik
ENSMUST00000180939.1,4930562C15Rik
ENSMUST00000036074.14,Gmip
ENSMUST00000123453.1,Gmip
ENSMUST00000143744.7,Gmip
ENSMUST00000156620.1,Gmip
ENSMUST00000154903.1,Gmip
ENSMUST00000138269.1,Gmip
ENSMUST00000127114.1,Gmip
ENSMUST00000142659.1,Gmip
ENSMUST00000144540.1,Gmip
ENSMUST00000161075.7,Desi2
ENSMUST00000027783.13,Desi2
ENSMUST00000159284.1,Desi2
ENSMUST00000150494.1,P2ry10
ENSMUST00000118666.7,P2ry10
ENSMUST00000053375.3,P2ry10
ENSMUST00000100540.9,Tsc22d4
ENSMUST00000129349.1,Tsc22d4
ENSMUST00000100539.9,Tsc22d4
ENSMUST00000129399.1,Tsc22d4
ENSMUST00000141733.7,Tsc22d4
ENSMUST00000110985.1,Tsc22d4
ENSMUST00000110983.2,Tsc22d4
ENSMUST00000031738.4,Tsc22d4
ENSMUST00000138698.1,Tsc22d4
ENSMUST00000151937.7,Slc25a12
ENSMUST00000184169.7,Slc25a12
ENSMUST00000147553.1,Slc25a12
ENSMUST00000130715.1,Slc25a12
ENSMUST00000137916.1,Slc25a12
ENSMUST00000126493.7,Slc25a12
ENSMUST00000146653.1,Slc25a12
ENSMUST00000081790.14,Cacul1
ENSMUST00000111460.4,Cacul1
ENSMUST00000166712.8,Cacul1
ENSMUST00000238073.1,Cacul1
ENSMUST00000237682.1,Cacul1
ENSMUST00000034094.10,Gins3
ENSMUST00000212434.1,Gins3
ENSMUST00000037260.7,Zfp623
ENSMUST00000123703.1,B430010I23Rik
ENSMUST00000152188.1,B430010I23Rik
ENSMUST00000130063.7,Ftx
